message,IsSpam,url_count,email_count,phone_count,len
u free on sat rite? u wan 2 watch infernal affairs wif me n darren n mayb xy?,0,0,0,0,77
"plz note: if anyone calling from a mobile co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . do not do so. disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. itz confirmd by nokia n motorola n has been verified by cnn ibn.",0,0,0,0,263
yo you around? a friend of mine's lookin to pick up later tonight,0,0,0,0,65
stupid auto correct on my phone,0,0,0,0,31
double eviction this week - spiral and michael and good riddance to them!,0,0,0,0,73
"\the world suffers a lot... not because of the violence of bad people. but because of the silence of good people!\""",0,0,0,0,115
"ok thats cool. its , just off either raglan rd or edward rd. behind the cricket ground. gimme ring when ur closeby see you tuesday.",0,0,0,0,131
buy one egg for me da..please:),0,0,0,0,31
have you started in skye,0,0,0,0,24
have you bookedthe hut? and also your time off? how are you by the way?,0,0,0,0,71
and several to you sir.,0,0,0,0,23
u really pig leh sleep so much. my dad wake me up at 10 smth 2 eat lunch today.,0,0,0,0,79
i'm at home. please call,0,0,0,0,24
my love ... i hope your not doing anything drastic. don't you dare sell your pc or your phone ...,0,0,0,0,97
now only i reached home. . . i am very tired now. . i will come tomorro,0,0,0,0,71
freemsg: our records indicate you may be entitled to 3750 pounds for the accident you had. to claim for free reply with yes to this msg. to opt out text stop,1,0,0,0,157
"u can win å£100 of music gift vouchers every week starting now txt the word draw to 87066 tscs www.idew.com skillgame, 1winaweek, age16. 150ppermesssubscription",1,0,0,0,160
life style garments account no please.,0,0,0,0,38
lol wtf random. btw is that your lunch break,0,0,0,0,44
"sez, hows u & de arab boy? hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",0,0,0,0,88
"the lay man! just to let you know you are missed and thought off. do have a great day. and if you can send me bimbo and ugo's numbers, ill appreciate. safe",0,0,0,0,155
detroit. the home of snow. enjoy it.,0,0,0,0,36
show ur colours! euro 2004 2-4-1 offer! get an england flag & 3lions tone on ur phone! click on the following service message for info!,1,0,0,0,135
okie...,0,0,0,0,7
"aight, i'm chillin in a friend's room so text me when you're on the way",0,0,0,0,71
is toshiba portege m100 gd?,0,0,0,0,27
well welp is sort of a semiobscure internet thing,0,0,0,0,49
text pass to 69669 to collect your polyphonic ringtones. normal gprs charges apply only. enjoy your tones,1,0,0,0,105
"accordingly. i repeat, just text the word ok on your mobile phone and send",1,0,0,0,74
loosu go to hospital. de dont let it careless.,0,0,0,0,46
how much for an eighth?,0,0,0,0,23
omg joanna is freaking me out. she's looked thru all my friends to find photos of me. and then she's asking about stuff on my myspace which i haven't even logged on in like a year. :/,0,0,0,0,183
"send ur birthdate with month and year, i will tel u ur life partner's name. and the method of calculation. reply must.",0,0,0,0,118
juz now havent woke up so a bit blur blur... can? dad went out liao... i cant cum now oso...,0,0,0,0,92
"how about clothes, jewelry, and trips?",0,0,0,0,38
block breaker now comes in deluxe format with new features and great graphics from t-mobile. buy for just å£5 by replying get bbdeluxe and take the challenge,1,0,0,0,157
aah! a cuddle would be lush! i'd need lots of tea and soup before any kind of fumbling!,0,0,0,0,87
important information 4 orange user . today is your lucky day!2find out why log onto there's a fantastic surprise awaiting you!,1,1,0,0,127
i am late. i will be there at,0,0,0,0,29
sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish.,0,0,0,0,154
are you plans with your family set in stone ?,0,0,0,0,45
pls dont forget to study,0,0,0,0,24
you'll never believe this but i have actually got off at taunton. wow,0,0,0,0,69
"den only weekdays got special price... haiz... cant eat liao... cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",0,0,0,0,141
she just broke down a list of reasons why nobody's in town and i can't tell if she's being sarcastic or just faggy,0,0,0,0,114
 &lt;decimal&gt; m but its not a common car here so its better to buy from china or asia. or if i find it less expensive. i.ll holla,0,0,0,0,132
the greatest test of courage on earth is to bear defeat without losing heart....gn tc,0,0,0,0,85
sorry im stil fucked after last nite went tobed at 430 got up 4 work at 630,0,0,0,0,75
hey so whats the plan this sat? ,0,0,0,0,32
beauty sleep can help ur pimples too.,0,0,0,0,37
great. hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,0,0,0,0,122
natalja (25/f) is inviting you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat stop? send stop frnd to 62468,1,0,0,1,128
where to get those?,0,0,0,0,19
"kind of. just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",0,0,0,0,106
ball is moving a lot.will spin in last :)so very difficult to bat:),0,0,0,0,67
haiyoh... maybe your hamster was jealous of million,0,0,0,0,51
can you please send me my aunty's number,0,0,0,0,40
i'm glad. you are following your dreams.,0,0,0,0,40
i've reached home finally...,0,0,0,0,28
"urgent. important information for 02 user. today is your lucky day! 2 find out why , log onto there is a fantastic surprise awaiting you !",1,1,0,0,138
winner!! as a valued network customer you have been selected to receivea å£900 prize reward! to claim call. claim code kl341. valid 12 hours only.,1,0,0,1,146
"wn u r hurt by d prsn who s close 2 u, do fight wit dem. coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. gud eveb-)",0,0,0,0,152
u can call now...,0,0,0,0,17
"science tells that chocolate will melt under the sunlight. please don't walk under the sunlight. bcoz,i don't want to loss a sweet friend.",0,0,0,0,138
yes. i come to nyc for audiitions and am trying to relocate.,0,0,0,0,60
i pocked you up there before,0,0,0,0,28
congrats. that's great. i wanted to tell you not to tell me your score cos it might make me relax. but its motivating me so thanks for sharing,0,0,0,0,142
i wud never mind if u dont miss me or if u dont need me.. but u wil really hurt me wen u need me &amp; u dont tell me......... take care:-),0,0,0,0,139
hey mr whats the name of that bill brison book the one about language and words ,0,0,0,0,80
"okay, good, no problem, and thanx!",0,0,0,0,34
"for you information, ikea is spelled with all caps. that is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. it makes me want to listen to you less.",0,0,0,0,290
call me when u're done...,0,0,0,0,25
g.w.r,0,0,0,0,5
you best watch what you say cause i get drunk as a motherfucker,0,0,0,0,63
kit strip - you have been billed 150p. netcollex ltd. po box 1013 ig11 oja,1,0,0,0,74
hmv bonus special 500 pounds of genuine hmv vouchers to be won. just answer 4 easy questions. play now! send hmv to 86688 more info:www.100percent-real.com,1,0,0,0,155
please call immediately as there is an urgent message waiting for you,1,0,0,1,69
thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,1,0,0,0,138
"well done! your 4* costa del sol holiday or å£5000 await collection. call now toclaim. sae, tcs, pobox334, stockport, sk38xh, costå£1.50/pm, max10mins",1,0,0,1,150
hurt me... tease me... make me cry... but in the end of my life when i die plz keep one rose on my grave and say stupid i miss u.. have a nice day bslvyl,0,0,0,0,153
"erm... woodland avenue somewhere. do you get the parish magazine, his telephone number will be in there.",0,0,0,0,104
are there ta jobs available? let me know please cos i really need to start working,0,0,0,0,82
aiyar hard 2 type. u later free then tell me then i call n scold n tell u.,0,0,0,0,74
yup i'm free...,0,0,0,0,15
"good good, billy mates all gone. just been jogging, again! did enjoy concert?",0,0,0,0,77
yo come over carlos will be here soon,0,0,0,0,37
awww dat is sweet! we can think of something to do he he! have a nice time tonight ill probably txt u later cos im lonely :( xxx.,0,0,0,0,129
i guess it is useless calling u 4 something important.,0,0,0,0,54
ha ha - had popped down to the loo when you hello-ed me. hello!,0,0,0,0,63
he dint tell anything. he is angry on me that why you told to abi.,0,0,0,0,66
someone u know has asked our dating service 2 contact you! cant guess who? call now all will be revealed. po box385 m6 6wu,1,0,0,1,122
it so happens that there r 2waxsto do wat you want. she can come and ill get her medical insurance. and she'll be able to deliver and have basic care. i'm currently shopping for the right medical insurance for her. so just give me til friday morning. thats when i.ll see the major person that can guide me to the right insurance.,0,0,0,0,329
i keep ten rs in my shelf:) buy two egg.,0,0,0,0,40
"i wasn't well babe, i have swollen glands at my throat ... what did you end up doing ?",0,0,0,0,86
is ur changes 2 da report big? cos i've already made changes 2 da previous report.,0,0,0,0,82
captain is in our room:),0,0,0,0,24
"i can't speak, bcaz mobile have problem. i can listen you but you cann't listen my voice. so i calls you later.",0,0,0,0,111
hiya stu wot u up 2.im in so much truble at home at moment evone hates me even u! wot the hell av i done now? y wont u just tell me text bck please luv dan ,0,0,0,0,156
s...i will take mokka players only:),0,0,0,0,36
are you still playing with gautham?,0,0,0,0,35
hey mr  and i are going to the sea view and having a couple of gays i mean games! give me a bell when ya finish ,0,0,0,0,112
"k, jason says he's gonna be around so i'll be up there around  &lt;#&gt;",0,0,0,0,72
sorry . i will be able to get to you. see you in the morning.,0,0,0,0,61
aight well keep me informed,0,0,0,0,27
i am not having her number sir,0,0,0,0,30
am only searching for good dual sim mobile pa.,0,0,0,0,46
that seems unnecessarily hostile,0,0,0,0,32
dude got a haircut. now its breezy up there,0,0,0,0,43
"congrats! 2 mobile 3g videophones r yours. call now! videochat wid ur mates, play java games, dload polyh music, noline rentl. bx420. ip4. 5we. 150pm",1,0,0,1,149
1apple/day=no doctor. 1tulsi leaf/day=no cancer. 1lemon/day=no fat. 1cup milk/day=no bone problms 3 litres watr/day=no diseases snd ths 2 whom u care..:-),0,0,0,0,154
i thought we were doing a king of the hill thing there.,0,0,0,0,55
nope i'll come online now..,0,0,0,0,27
also tell him i said happy birthday,0,0,0,0,35
y bishan lei... i tot ì_ say lavender? ,0,0,0,0,39
boo what time u get out? u were supposed to take me shopping today. :(,0,0,0,0,70
"now u sound like manky scouse boy steve,like! i is travelling on da bus home.wot has u inmind 4 recreation dis eve?",0,0,0,0,115
"fyi i'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",0,0,0,0,68
on a tuesday night r u 4 real,0,0,0,0,29
yes when is the appt again?,0,0,0,0,27
just got outta class gonna go gym.,0,0,0,0,34
i want to sent  &lt;#&gt; mesages today. thats y. sorry if i hurts,0,0,0,0,66
ìï all write or wat..,0,0,0,0,21
ha! i wouldn't say that i just didn't read anything into way u seemed. i don't like 2 be judgemental....i save that for fridays in the pub!,0,0,0,0,139
its a valentine game. . . send dis msg to all ur friends. . if 5 answers r d same then someone really loves u. . ques- which colour suits me the best?,0,0,0,0,150
hi:)did you asked to waheeda fathima about leave?,0,0,0,0,49
enjoy urself tmr...,0,0,0,0,19
you still around? i could use a half-8th,0,0,0,0,40
u1 have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on,1,0,0,2,121
you give us back my id proof and  &lt;#&gt;  rs. we wont allow you to work. we will come to your home within days,0,0,0,0,113
ìï bot notes oredi... cos i juz rem i got...,0,0,0,0,44
yes. rent is very expensive so its the way we save.,0,0,0,0,51
"night has ended for another day, morning has come in a special way. may you smile like the sunny rays and leaves your worries at the blue blue bay. gud mrng",0,0,0,0,156
hows the pain dear?y r u smiling?,0,0,0,0,33
"fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",0,0,0,0,157
important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto there's a fantastic surprise awaiting you!,1,1,0,0,138
"sorry, i can't help you on this.",0,0,0,0,32
great. so should i send you my account number.,0,0,0,0,46
"hellogorgeous, hows u? my fone was on charge lst nitw wen u texd me. hopeu ad a nice wkend as im sure u did lookin 4ward 2 c-in u 2mrw luv jaz",0,0,0,0,142
"our dating service has been asked 2 contact u by someone shy! call now all will be revealed. pobox84, m26 3uz 150p",1,0,0,1,114
ìï only send me the contents page...,0,0,0,0,36
"night sweet, sleep well! i've just been to see the exorcism of emily rose and may never sleep again! hugs and snogs! ",0,0,0,0,117
"don't think about \what u have got\"" think about \""how to use it that you have got\"" good ni8""",0,0,0,0,94
"i can't right this second, gotta hit people up first",0,0,0,0,52
"evry emotion dsn't hav words.evry wish dsn't hav prayrs.. if u smile,d world is wit u.othrwise even d drop of tear dsn't lik 2 stay wit u.so b happy.. good morning, keep smiling:-)",0,0,0,0,180
so what about you. what do you remember,0,0,0,0,39
ujhhhhhhh computer shipped out with address to sandiago and parantella lane. wtf. poop.,0,0,0,0,87
mm yes dear look how i am hugging you both. :-p,0,0,0,0,47
i like dis sweater fr mango but no more my size already so irritating.,0,0,0,0,70
1 i don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,0,0,0,0,121
anytime lor...,0,0,0,0,14
do you want a new video handset? 750 any time any network mins? unlimited text? camcorder? reply or call now for del sat am,1,0,0,1,123
purity of friendship between two is not about smiling after reading the forwarded message..its about smiling just by seeing the name. gud evng,0,0,0,0,142
"ur balance is now å£600. next question: complete the landmark, big, a. bob, b. barry or c. ben ?. text a, b or c to 83738. good luck!",1,0,0,0,133
me fine..absolutly fine,0,0,0,0,23
k and you're sure i don't have to have consent forms to do it :v,0,0,0,0,64
ur tonexs subscription has been renewed and you have been charged å£4.50. you can choose 10 more polys this month. www.clubzed.co.uk *billing msg*,1,0,0,0,146
"if you don't, your prize will go to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please call back if busy",1,0,0,0,144
how much is torch in 9ja.,0,0,0,0,25
"doing nothing, then u not having dinner w us?",0,0,0,0,45
how are you. just checking up on you,0,0,0,0,36
done it but internet connection v slow and canû÷t send it. will try again later or first thing tomo.,0,0,0,0,101
mathews or tait or edwards or anderson,0,0,0,0,38
yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. joke,0,0,0,0,142
no need lar i go engin? cos my sis at arts today...,0,0,0,0,51
thanks honey but still haven't heard anything i will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,0,0,0,0,163
do you want a new nokia 3510i colour phone delivered tomorrow? with 200 free minutes to any mobile + 100 free text + free camcorder reply or call,1,0,0,1,145
", im .. on the snowboarding trip. i was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? cheers, ",0,0,0,0,146
s.i'm watching it in live..,0,0,0,0,27
"see you then, we're all christmassy here!",0,0,0,0,41
"k i'm ready,  &lt;#&gt; ?",0,0,0,0,25
"do you know why god created gap between your fingers..? so that, one who is made for you comes &amp; fills those gaps by holding your hand with love..!",0,0,0,0,151
the greatest test of courage on earth is to bear defeat without losing heart....gn tc,0,0,0,0,85
what are your new years plans?,0,0,0,0,30
recpt 1/3. you have ordered a ringtone. your order is being processed...,1,0,0,0,72
baaaaaaaabe! wake up ! i miss you ! i crave you! i need you!,0,0,0,0,60
"only just got this message, not ignoring you. yes, i was. shopping that is",0,0,0,0,74
dear :-/ why you mood off. i cant drive so i brother to drive,0,0,0,0,61
when did dad get back.,0,0,0,0,22
"can you tell shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. she should ask someone to check sagamu for the same thing and lautech. its vital she completes her medical education in nigeria. its less expensive much less expensive. unless she will be getting citizen rates in new zealand.",0,0,0,0,408
yes just finished watching days of our lives. i love it.,0,0,0,0,56
juz go google n search 4 qet...,0,0,0,0,31
many times we lose our best ones bcoz we are ,0,0,0,0,45
"good friends care for each other.. close friends understand each other... and true friends stay forever beyond words, beyond time. gud ni8",0,0,0,0,138
just getting back home,0,0,0,0,22
"sorry, i'll call later  &lt;#&gt; mins",0,0,0,0,38
dun need to use dial up juz open da browser n surf...,0,0,0,0,53
as one of our registered subscribers u can enter the draw 4 a 100 g.b. gift voucher by replying with enter. to unsubscribe text stop,1,0,0,0,132
"awesome, plan to get here any time after like  &lt;#&gt; , i'll text you details in a wee bit",0,0,0,0,93
take care and sleep well.you need to learn to change in life.you only need to get convinced on that.i will wait but no more conversations between us.get convinced by that time.your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,0,0,0,0,283
"for your chance to win a free bluetooth headset then simply reply back with \adp\""""",1,0,0,0,83
you also didnt get na hi hi hi hi hi,0,0,0,0,36
ya but it cant display internal subs so i gotta extract them,0,0,0,0,60
if i said anything wrong sorry de:-),0,0,0,0,36
sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish.,0,0,0,0,154
how stupid to say that i challenge god.you dont think at all on what i write instead you respond immed.,0,0,0,0,103
"yeah i should be able to, i'll text you when i'm ready to meet up",0,0,0,0,65
v skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; if i dont make it hav gd night,0,0,0,0,149
" says that he's quitting at least5times a day so i wudn't take much notice of that. nah, she didn't mind. are you gonna see him again? do you want to come to taunton tonight? u can tell me all about !",0,0,0,0,200
"when you get free, call me",0,0,0,0,26
how have your little darlings been so far this week? need a coffee run tomo?can't believe it's that time of week already û_,0,0,0,0,124
ok i msg u b4 i leave my house.,0,0,0,0,31
still at west coast... haiz... ìï'll take forever to come back...,0,0,0,0,65
mmm ... fuck .... merry christmas to me,0,0,0,0,39
alright. thanks for the advice. enjoy your night out. i'ma try to get some sleep...,0,0,0,0,83
update your face book status frequently :),0,0,0,0,42
just now saw your message.it k da:),0,0,0,0,35
was it something u ate?,0,0,0,0,23
so what did the bank say about the money?,0,0,0,0,41
aiyar dun disturb u liao... thk u have lots 2 do aft ur cupboard come...,0,0,0,0,72
hey they r not watching movie tonight so i'll prob b home early...,0,0,0,0,66
yar lor... how u noe? u used dat route too?,0,0,0,0,43
2mro i am not coming to gym machan. goodnight.,0,0,0,0,46
dont think you need yellow card for uk travel. ask someone that has gone before. if you do its just  &lt;#&gt; bucks,0,0,0,0,116
can u look 4 me in da lib i got stuff havent finish yet.,0,0,0,0,56
sounds great! im going to sleep now. have a good night!,0,0,0,0,55
don't b floppy... b snappy & happy! only gay chat service with photo upload call (10p/min). 2 stop our texts call,1,0,0,2,113
"house-maid is the murderer, coz the man was murdered on  &lt;#&gt; th january.. as public holiday all govt.instituitions are closed,including post office..understand?",0,0,0,0,166
how come u got nothing to do?,0,0,0,0,29
nothing will ever be easy. but don't be looking for a reason not to take a risk on life and love,0,0,0,0,96
i want to grasp your pretty booty :),0,0,0,0,36
i've got it down to a tea. not sure which flavour,0,0,0,0,49
i'm going 2 orchard now laready me reaching soon. u reaching?,0,0,0,0,61
dear i am not denying your words please,0,0,0,0,39
you know my old dom i told you about yesterday ? his name is roger? he got in touch with me last night and wants me to meet him today at 2 pm,0,0,0,0,141
come back to tampa ffffuuuuuuu,0,0,0,0,30
"2 celebrate my båõday, y else?",0,0,0,0,30
merry christmas to u too annie!,0,0,0,0,31
please tell me you have some of that special stock you were talking about,0,0,0,0,73
i sent them. do you like?,0,0,0,0,25
"urgent ur awarded a complimentary trip to eurodisinc trav, aco&entry41 or å£1000. to claim txt dis to 87121 18+6*å£1.50(morefrmmob. shracomorsglsuplt)10, ls1 3aj",1,0,0,0,161
"awesome, be there in a minute",0,0,0,0,29
"and that is the problem. you walk around in \julianaland\"" oblivious to what is going on around you. i say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. it's not that you don't know why i'm upset--it's that you don't listen when i tell you what is going to upset me. then you want to be surprised when i'm mad.""",0,0,0,0,381
i've told you everything will stop. just dont let her get dehydrated.,0,0,0,0,69
or i guess  &lt;#&gt;  min,0,0,0,0,26
i'm home. ard wat time will u reach?,0,0,0,0,36
"storming msg: wen u lift d phne, u say \hello\"" do u knw wt is d real meaning of hello?? . . . it's d name of a girl..! . . . yes.. and u knw who is dat girl?? \""margaret hello\"" she is d girlfrnd f grahmbell who invnted telphone... . . . . moral:one can 4get d name of a person",0,0,0,0,278
"if you want to mapquest it or something look up \usf dogwood drive\""",0,0,0,0,68
aight should i just plan to come up later tonight?,0,0,0,0,50
die... i accidentally deleted e msg i suppose 2 put in e sim archive. haiz... i so sad...,0,0,0,0,89
"welcome to uk-mobile-date this msg is free giving you free calling to. future mgs billed at 150p daily. to cancel send \go stop\"" to 89123""",1,0,0,1,139
this is wishing you a great day. moji told me about your offer and as always i was speechless. you offer so easily to go to great lengths on my behalf and its stunning. my exam is next friday. after that i will keep in touch more. sorry.,0,0,0,0,237
"thanks again for your reply today. when is ur visa coming in. and r u still buying the gucci and bags. my sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. later sha.",0,0,0,0,236
"sorry i flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",0,0,0,0,95
he said i look pretty wif long hair wat. but i thk he's cutting quite short 4 me leh.,0,0,0,0,85
ranjith cal drpd deeraj and deepak 5min hold,0,0,0,0,44
"\cheers for callin babe.sozi culdnt talkbut i wannatell u details later wenwecan chat properly x\""""",0,0,0,0,99
hey u still at the gym?,0,0,0,0,23
"she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife,",0,0,0,0,145
much better now thanks lol,0,0,0,0,26
"nothing, smsing u n xy lor. sorry lor da guys neva c u in person but they sort of know u lor. so u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",0,0,0,0,160
"lemme know when i can swing by and pick up, i'm free basically any time after 1 all this semester",0,0,0,0,97
wa... u so efficient... gee... thanx...,0,0,0,0,39
3. you have received your mobile content. enjoy,1,0,0,0,47
s but not able to sleep.,0,0,0,0,24
want explicit sex in 30 secs? ring now! costs 20p/min,1,0,0,1,53
we will meet soon princess! ttyl!,0,0,0,0,33
i'll pick you up at about 5.15pm to go to taunton if you still want to come.,0,0,0,0,76
oh :-)only 4 outside players allowed to play know,0,0,0,0,49
i anything lor.,0,0,0,0,15
erutupalam thandiyachu,0,0,0,0,22
"y cant u try new invention to fly..i'm not joking.,",0,0,0,0,51
no..its ful of song lyrics..,0,0,0,0,28
"what do u reckon as need 2 arrange transport if u can't do it, thanks",0,0,0,0,69
true lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,0,0,0,0,159
shopping? eh ger i toking abt syd leh...haha,0,0,0,0,44
what not under standing.,0,0,0,0,24
have * good weekend.,0,0,0,0,20
miss call miss call khelate kintu opponenter miss call dhorte lage. thats d rule. one with great phone receiving quality wins.,0,0,0,0,126
call me when you get the chance plz &lt;3,0,0,0,0,41
the new deus ex game comin early next yr,0,0,0,0,40
my computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,0,0,0,0,162
"my friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",0,0,0,0,171
probably a couple hours tops,0,0,0,0,28
"lol .. *grins* .. i'm not babe, but thanks for thinking of me!",0,0,0,0,62
man this bus is so so so slow. i think you're gonna get there before me,0,0,0,0,71
hope this text meets you smiling. if not then let this text give you a reason to smile. have a beautiful day.,0,0,0,0,109
"in case you wake up wondering where i am, i forgot i have to take care of something for grandma today, should be done before the parade",0,0,0,0,135
ok,0,0,0,0,2
"latest nokia mobile or ipod mp3 player +å£400 proze guaranteed! reply with: win to 83355 now! norcorp ltd.å£1,50/mtmsgrcvd18+",1,0,0,0,125
"sms services. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with stop, no extra charge. help.comuk. 220-cm2 9ae",1,0,0,1,146
nvm take ur time.,0,0,0,0,17
so wat's da decision?,0,0,0,0,21
wot is u up 2 then bitch?,0,0,0,0,25
stupid.its not possible,0,0,0,0,23
she told to hr that he want posting in chennai:)because i'm working here:),0,0,0,0,74
mobile club: choose any of the top quality items for your mobile. 7cfca1a,1,0,0,0,73
when are you guys leaving?,0,0,0,0,26
he neva grumble but i sad lor... hee... buy tmr lor aft lunch. but we still meetin 4 lunch tmr a not. neva hear fr them lei. ìï got a lot of work ar?,0,0,0,0,149
not able to do anything.,0,0,0,0,24
ìï takin linear algebra today?,0,0,0,0,30
this weekend is fine (an excuse not to do too much decorating),0,0,0,0,62
"sorry i missed you babe. i was up late and slept in. i hope you enjoy your driving lesson, boytoy. i miss you too ... *teasing kiss*",0,0,0,0,132
now project pa. after that only i can come.,0,0,0,0,43
money i have won wining number 946 wot do i do next,1,0,0,0,51
"sure, whenever you show the fuck up &gt;:(",0,0,0,0,42
that was random saw my old roomate on campus. he graduated,0,0,0,0,58
"congrats! 2 mobile 3g videophones r yours. call now! videochat wid ur mates, play java games, dload polyh music, noline rentl. bx420. ip4. 5we. 150pm",1,0,0,1,149
"men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. but the law allows only one wife....",0,0,0,0,125
that sucks. so what do you got planned for your yo valentine? i am your yo valentine aren't i?,0,0,0,0,94
"just got part nottingham - 3 hrs 63miles. good thing i love my man so much, but only doing 40mph. hey ho",0,0,0,0,104
what to think no one saying clearly. ok leave no need to ask her. i will go if she come or not,0,0,0,0,94
hi good mornin.. thanku wish u d same..,0,0,0,0,39
do u want 2 meet up 2morro,0,0,0,0,26
actually i decided i was too hungry so i haven't left yet :v,0,0,0,0,60
i've sent ì_ my part..,0,0,0,0,22
cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. then he started guessing who i was wif n he finally guessed darren lor.,0,0,0,0,158
"i want some cock! my hubby's away, i need a real man 2 satisfy me. txt wife to 89938 for no strings action. (txt stop 2 end, txt rec å£1.50ea. otbox 731 la1 7ws. )",1,0,0,0,163
understand. his loss is my gain :) so do you work? school?,0,0,0,0,58
how are u? i have missed u! i havent been up 2 much a bit bored with the holiday want 2 go bak 2 college! sad isnt it?xx,0,0,0,0,120
"hiya, probably coming home * weekend after next",0,0,0,0,47
don't forget though that i love you .... and i walk beside you. watching over you and keeping your heart warm.,0,0,0,0,110
i wish things were different. i wonder when i will be able to show you how much i value you. pls continue the brisk walks no drugs without askin me please and find things to laugh about. i love you dearly.,0,0,0,0,205
ok both our days. so what are you making for dinner tonite? am i invited?,0,0,0,0,73
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send stop to 89070,1,0,0,0,160
i have no money 4 steve mate! !,0,0,0,0,31
im late tellmiss im on my way,0,0,0,0,29
never blame a day in ur life. good days give u happiness. bad days give u experience. both are essential in life! all are gods blessings! good morning.:,0,0,0,0,152
normally i use to drink more water daily:),0,0,0,0,42
dare i ask... any luck with sorting out the car?,0,0,0,0,48
"party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",0,0,0,0,137
"urgh, coach hot, smells of chip fat! thanks again, especially for the duvet (not a predictive text word).",0,0,0,0,105
hiya. how was last night? i've been naughty and bought myself clothes and very little ... ready for more shopping tho! what kind of time do you wanna meet?,0,0,0,0,155
freemsg hi baby wow just got a new cam moby. wanna c a hot pic? or fancy a chat?im w8in 4utxt / rply chat to 82242 hlp msg150p 2rcv,1,0,0,1,131
i've been trying to reach him without success,0,0,0,0,45
when you and derek done with class?,0,0,0,0,35
never y lei... i v lazy... got wat? dat day ì_ send me da url cant work one...,0,0,0,0,78
never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... always remember a stupid friend is here to share... bslvyl,0,0,0,0,159
hey mate. spoke to the mag people. weû÷re on.  the is deliver by the end of the month. deliver on the 24th sept. talk later. ,0,0,0,0,126
hope you are having a good week. just checking in,0,0,0,0,49
"haha, my friend tyler literally just asked if you could get him a dubsack",0,0,0,0,73
"\hey! do u fancy meetin me at 4 at cha åð hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love pete x x x\""""",0,0,0,0,166
great. have a safe trip. dont panic surrender all.,0,0,0,0,50
"\symptoms\"" when u are in love: \""1.u like listening songs 2.u get stopped where u see the name of your beloved 3.u won't get angry when your""",0,0,0,0,142
sun ah... thk mayb can if dun have anythin on... thk have to book e lesson... e pilates is at orchard mrt u noe hor...  ,0,0,0,0,120
try to do something dear. you read something for exams,0,0,0,0,54
"7 wonders in my world 7th you 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms and 1st \ur lovely friendship\""... good morning dear""",0,0,0,0,153
